TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1994244081237582837, and, 14:44:10:026, 14:45:12:002, 48.1729, 61.9761, 0, 3300, 12.3406
2007272283761407672, ,@4e04fada-f6c5-476e-8564-f1f05aa1481f, 14:44:49:152, 14:45:12:002, 7.19001, 22.8502, 1,  - , 4.2688
2008248159838971034, by@141882a2-8300-45f5-9db3-2dc7cb99d9d8, 14:44:18:281, 14:44:54:310, 0.397494, 36.0287, 0,  - , 5.75264
2018779602076955961, belonging%1:12:00::, 14:44:42:626, 14:45:12:002, 6.84631, 29.3756, 1,  - , 7.36047
2081908934153477669, move.v@3b8d11df-e95c-4130-9967-9cf2b51bdfac, 14:45:00:167, 14:45:12:002, 4.61176, 11.835, 1,  - , 2.40028
2082955333770653050, mantises, 14:44:13:965, 14:45:12:002, 4.52412, 58.0373, 0, 250, 0.334952
2100878958826593496, limbs, 14:44:10:026, 14:45:12:002, 4.00203, 61.9761, 0, 150, 1.67458
2101763844443476595, predators.n@c8e4a2bc-3651-4c17-8802-bc52f900f9ae, 14:44:46:049, 14:44:46:049, 1.87751, 0, 1,  - , 4.58411
2116142933992532250, chilopoda@dff84de1-5416-4215-bea6-ed15ec49e20a, 14:44:42:376, 14:45:12:002, 13.3015, 29.6254, 0,  - , 6.53851
2118405488796988307, hydraulic, 14:44:10:026, 14:44:38:784, 1.32962, 28.7587, 1, 50, 3.34084
2156967644893522867, nearly%4:02:00::, 14:44:09:599, 14:44:15:205, 0.891711, 5.60595, 1,  - , 12.4429
2159101137739095953, bees, 14:44:12:416, 14:45:12:002, 23.1001, 59.5854, 0, 850, 4.33973
2172602777082780954, simply%4:02:00::, 14:45:01:363, 14:45:06:278, 2.98896, 4.91557, 1,  - , 2
2175377069984923176, LEFT-WALL@sentence@a8837bb0-287e-4791-bc6a-8142c39c10c3_parse_0, 14:44:41:924, 14:45:12:002, 5.14751, 30.0781, 0,  - , 6.15777
2184319666001408035, LEFT-WALL@sentence@18453af3-43e2-40aa-8668-cb312cd3a00e_parse_0, 14:44:41:924, 14:45:12:002, 5.14751, 30.0781, 0,  - , 5.4911
2201447508855569648, LEFT-WALL@sentence@b2482ea7-318d-4791-a702-57147c7265d8_parse_0, 14:44:15:816, 14:45:12:002, 6.50444, 56.1863, 0,  - , 15.6733
2279416280680971236, with, 14:44:16:246, 14:45:05:757, 3.04936, 49.511, 0, 1150, 0.00466581
2281614486744798108, however%4:02:01::, 14:44:09:599, 14:44:15:205, 0.645907, 5.60595, 1,  - , 7.89399
2281919225196126530, a%1:10:00::, 14:44:45:665, 14:45:12:002, 5.94775, 26.3364, 1,  - , 6.45993
2297492288573427340, grasshopper, 14:44:11:825, 14:45:05:236, 2.88593, 53.4112, 1, 250, 32.0021
2327303369434132427, move, 14:44:11:059, 14:45:12:002, 8.32156, 60.9433, 1, 100, 0.752983
2343922318378003463, habitat, 14:44:12:630, 14:45:12:002, 3.35435, 59.3722, 1, 100, 4.25197
2377102191974982668, .@9df94a56-c037-4c4d-bf65-8526f3c06bd8, 14:44:16:856, 14:45:12:002, 6.82965, 55.1459, 0,  - , 10.8564
2383728019609191491, insects, 14:44:11:467, 14:45:12:002, 13.1256, 60.5349, 0, 550, 0.673598
2414096359491665424, behave%2:29:00::, 14:44:09:705, 14:44:10:715, 0.403122, 1.00963, 1,  - , 5.29602
2418339059135463580, instead%4:02:01::, 14:44:18:405, 14:44:18:405, 2.00871, 0, 1,  - , 5.63138
2443984409796441272, group.d@19664499-8c6c-417a-81b9-5f44484fa359, 14:44:52:972, 14:45:05:757, 2.95633, 12.7842, 1,  - , 2.25
2469515225964199258, cannot, 14:44:09:487, 14:45:12:002, 22.1858, 62.515, 0, 50, 164.377
2531542951854501732, however, 14:44:09:487, 14:45:12:002, 13.3227, 62.515, 1, 100, 113.181
2540027438906354055, systems.n@fbd6ad7e-ea76-4908-9dba-7c094711a393, 14:44:39:152, 14:45:12:002, 7.78681, 32.8494, 0,  - , 8.13701
2546023591781862292, threatens, 14:44:12:630, 14:45:12:002, 6.95796, 59.3722, 0, 100, 0.335733
2557580253255584937, instead.e@27a4ea33-f071-4358-b86c-960afe1a0973, 14:44:18:405, 14:44:55:388, 0.361369, 36.9829, 0,  - , 6.34112
2627470267415979986, coloration, 14:44:13:262, 14:44:17:508, 0.745987, 4.24531, 1, 100, 5.66846
2635402030244951882, distantly, 14:44:11:059, 14:45:12:002, 21.3157, 60.9433, 1, 100, 1.92035
2744109291340121165, belonging.v@ee8bc534-6ea1-4c90-ba5e-3ec657e2e139, 14:44:42:626, 14:45:12:002, 9.12841, 29.3756, 0,  - , 5.24046
2746125932377786324, .@108d22ff-9cba-4ba7-b539-491060512fdd, 14:44:52:537, 14:45:12:002, 5.58297, 19.465, 1,  - , 3.79699
2756892998561652584, rapidly@97237a28-092f-4735-b53c-96b679bbbb7a, 14:45:02:319, 14:45:12:002, 5.46334, 9.6825, 1,  - , 2.82867
2764295276851076084, stores, 14:44:11:706, 14:45:12:002, 12.0541, 60.2958, 0, 50, 0.669617
2791615209212730578, lepidoptera@03e39502-fba0-494a-ad98-c2a3ad6de627, 14:44:51:205, 14:45:12:002, 13.8406, 20.7963, 1,  - , 6.51079
2813492310983063409, nectar%1:13:02::, 14:45:02:087, 14:45:02:810, 2.94021, 0.722398, 1,  - , 3.44582
2830786168631150483, their.p@feb1ca7a-3ac7-4838-bb94-54335d76f93a, 14:44:15:456, 14:45:12:002, 4.43477, 56.5463, 0,  - , 5.33782
2850680391286580010, jointed, 14:45:06:022, 14:45:09:739, 3.04009, 3.71761, 1, 100, 0
2860607146532138253, world, 14:44:10:243, 14:44:38:344, 1.95212, 28.1003, 1, 350, 45.5044
2903225954505511756, early, 14:44:13:965, 14:44:18:157, 0.786888, 4.192, 1, 100, 0.00144145
2913683735023555714, ,@6dfd0afc-3186-457e-847c-24726c9cff23, 14:44:49:152, 14:45:12:002, 7.19001, 22.8502, 1,  - , 4.60213
2935792759388662670, ,@28441b49-0960-4546-8b25-09917b225f94, 14:44:49:279, 14:45:12:002, 7.19001, 22.7225, 1,  - , 4.2688
2996758234045575283, the@4ae342b0-a2df-42da-a1da-b94a0fd274b8, 14:44:46:049, 14:45:12:002, 7.49178, 25.9531, 1,  - , 4.41997
3007531489510329056, arthropods, 14:44:10:026, 14:45:12:002, 3.61119, 61.9761, 0, 200, 3.00786
3019593057155481529, rapidly, 14:44:11:059, 14:45:12:002, 23.3865, 60.9433, 1, 100, 4.41912
3037490115354289999, hydraulic%3:01:01::, 14:44:17:508, 14:44:55:388, 0.381921, 37.8803, 1,  - , 9.73831
3048198986792437211, bigger.a-c@90f945a5-9836-4d4d-bf66-185549f0aa9a, 14:44:17:664, 14:44:41:924, 0.804008, 24.2594, 0,  - , 8.83694
3056013185329419940, however%4:02:04::, 14:44:09:599, 14:44:15:205, 0.942329, 5.60595, 1,  - , 7.89399
3064886169009711921, cicadellinae, 14:44:18:834, 14:45:06:022, 0.226472, 47.188, 0, 50, 0.00391526
3071844246063647482, the@3500546d-187e-40fa-91f5-9e9432f4751d, 14:44:16:730, 14:45:12:002, 9.54108, 55.2715, 0,  - , 13.2914
3085858389956709008, LEFT-WALL@sentence@62edac73-a9a1-4c26-8607-39deabd60632_parse_0, 14:44:15:816, 14:45:12:002, 6.50482, 56.1863, 0,  - , 15.1733
3088733034393613042, instead%4:02:00::, 14:44:18:405, 14:44:53:205, 3.20591, 34.7995, 1,  - , 5.1305
3111872955840072924, muscles, 14:44:10:026, 14:45:12:002, 3.71538, 61.9761, 0, 50, 1.00793
3120818170369724009, spring, 14:44:14:220, 14:44:18:964, 0.411004, 4.74391, 1, 50, 0.000897993
3122313516510965725, the@24420279-fdf1-40de-98f3-ec256f118a83, 14:44:46:546, 14:45:12:002, 7.49178, 25.4558, 1,  - , 4.41997
3190077163618617733, over, 14:44:18:553, 14:45:01:363, 0.766787, 42.8098, 1, 250, 0.00410427
3190967192788588617, perform%2:41:00::, 14:44:09:705, 14:44:10:359, 0.525118, 0.653625, 1,  - , 4.29602
3198522095430569016, by, 14:44:10:026, 14:45:10:968, 3.094, 60.9419, 1, 600, 13.4243
3232521488727240411, the, 14:44:10:243, 14:45:12:002, 7.02806, 61.7586, 0, 5250, 14.6745
3252465319731659927, centralized, 14:44:12:180, 14:45:12:002, 11.6396, 59.8216, 1, 150, 2.16889
3277292909391632672, bash%1:11:01::, 14:44:09:705, 14:44:10:359, 0.840292, 0.653625, 1,  - , 6.29602
3278735105479790987, change, 14:44:11:825, 14:44:16:483, 2.63987, 4.65855, 1, 150, 0.00232406
3281742205922610256, class.n-u@b485a31a-3e88-4d6c-a440-08d37f5ff66f, 14:44:42:376, 14:45:12:002, 3.89021, 29.6254, 0,  - , 2.50018
3291950834808927078, related, 14:44:11:467, 14:45:12:002, 11.7306, 60.5349, 1, 400, 4.3399
3304298839634554897, get_along%2:42:00::, 14:44:09:705, 14:44:10:359, 0.550695, 0.653625, 1,  - , 5.29602
3319287978952757977, pollen.n-u@dc2449bd-cd3b-41e8-bea8-e0b269b29f96, 14:45:00:167, 14:45:12:002, 4.38067, 11.835, 1,  - , 2.86139
3350877499371054072, cockroaches.n@ccdbe0de-0e92-4d1f-bafb-545104c50ff0, 14:44:15:579, 14:44:40:403, 2.66221, 24.8236, 0,  - , 8.83747
3351181451138097217, nest, 14:44:11:706, 14:44:16:246, 1.83718, 4.53965, 1, 50, 10.3359
3359229545200831739, which@335b3bd8-def2-416e-8c12-58c649607131, 14:44:46:763, 14:45:12:002, 7.44365, 25.2385, 1,  - , 5.06253
3400629513034702805, supernatural, 14:44:13:965, 14:44:18:281, 0.656249, 4.31629, 1, 100, 2.16811
3405838329592224587, and.j-n@017a73be-b952-46b4-b75f-6338fc6c8dc1, 14:44:54:310, 14:45:12:002, 5.35005, 17.6922, 1,  - , 3.68031
3453213770676138342, lepidopterans, 14:44:13:016, 14:45:12:002, 5.50893, 58.9855, 0, 50, 0.335655
3455791780718899728, LEFT-WALL@sentence@c4af2f2b-7680-487f-bd85-ee110a5ef3c9_parse_0, 14:44:41:749, 14:45:12:002, 5.14751, 30.2533, 0,  - , 6.15777
3467261778595980833, do%1:11:00::, 14:44:09:705, 14:44:10:359, 0.840292, 0.653625, 1,  - , 6.79602
3493723970897146853, threatens.v@1be16cfd-ecc0-4044-9cee-ccdf685f5158, 14:44:40:811, 14:45:12:002, 5.86715, 31.1913, 0,  - , 6.21399
3495849701087578051, to, 14:44:11:467, 14:45:12:002, 51.2676, 60.5349, 1, 1250, 4.75686
3515783679539011126, punctuation, 14:44:11:825, 14:44:17:760, 2.45134, 5.93531, 0,  - , 5.67229
3559298718659476496, have, 14:44:10:026, 14:45:12:002, 3.93378, 61.9761, 1, 850, 134.674
3560807893772195447, most%4:02:02::, 14:44:09:599, 14:44:15:205, 1.07028, 5.60596, 1,  - , 14.9427
3591405022618065810, blamed, 14:44:29:868, 14:44:33:542, -0.284838, 3.67365, 0, 100, 0
3597614663507423337, past%4:02:00::, 14:44:18:281, 14:45:07:846, 2.99425, 49.5648, 1,  - , 6.37318
3692780992032666543, .@26ab7f58-369d-436f-8eed-cb5a9d521f20, 14:44:52:770, 14:45:12:002, 5.58297, 19.2318, 1,  - , 4.13032
3696118768697775874, to.r@e74c9c31-6141-43d6-aa0d-916b3d76ee16, 14:44:49:738, 14:45:12:002, 7.17823, 22.2637, 1,  - , 4.2629
3720635536872612918, only, 14:44:11:059, 14:45:06:022, 1.08377, 54.9634, 1, 100, 16.089
3739021597017982655, weevil, 14:44:13:518, 14:44:18:157, 1.93886, 4.63851, 1, 250, 0.252325
3755953852108868428, .@c5ef3d86-c57f-4049-940d-28533714cf32, 14:44:52:770, 14:45:12:002, 5.58297, 19.2318, 1,  - , 3.46366
3792874821511745014, )@b4494aa2-d483-4197-8723-74d05b6c31d8, 14:44:38:784, 14:45:12:002, 17.398, 33.2174, 0,  - , 9.38271
3814470672312418245, adapted.v-d@3b5e21f6-e031-4219-a160-a735ef8ff85c, 14:44:41:538, 14:45:12:002, 6.58421, 30.4643, 0,  - , 1.93045
3844666842597672798, LEFT-WALL@sentence@3ba3dafc-57df-4c5b-b548-18f1075e56f2_parse_0, 14:44:41:924, 14:45:12:002, 5.14751, 30.0781, 0,  - , 5.4911
3879648496245688632, LEFT-WALL@sentence@8e594b0e-04af-4f36-89eb-b3578bedf287_parse_0, 14:44:15:816, 14:45:12:002, 6.50444, 56.1863, 0,  - , 15.2559
3881277441611280206, lepidopterans@28246155-4932-4b54-8446-0176940818f0, 14:45:07:557, 14:45:12:002, 4.78361, 4.44451, 1,  - , 2.08333
3883258449991193291, millipedes.n@d43e9827-1afb-4629-9acf-4da2e4251f13, 14:44:34:502, 14:45:12:002, 18.514, 37.4998, 0,  - , 3.36749
3918168819719964469, ,@476e75d5-64ae-48f9-8c31-c50fb8a41a45, 14:44:48:926, 14:45:12:002, 7.19001, 23.0763, 1,  - , 4.2688
3922655552658054521, centipedes, 14:44:11:059, 14:45:12:002, 17.4501, 60.9433, 0, 100, 1.33922
3941993308885408662, LEFT-WALL@sentence@7dbe3cbb-fe6e-4287-aecf-0d54c8995750_parse_0, 14:44:41:749, 14:45:12:002, 5.14751, 30.2533, 0,  - , 5.4911
3958501346608700122, ,@bb92589e-4b03-408a-9901-8b8ecda22e40, 14:44:49:152, 14:45:12:002, 7.19001, 22.8502, 1,  - , 4.60213
3962209070593035917, unlike%3:00:00::, 14:44:17:760, 14:45:01:607, 0.310994, 43.8465, 1,  - , 1.50336
4006617849785707251, sweat, 14:44:12:889, 14:44:59:920, 0.468058, 47.0309, 1, 250, 0.505323
4017980508017417140, commonly, 14:44:17:226, 14:44:57:260, 0.626173, 40.034, 1, 300, 0.00415145
4039520522170221527, temperate, 14:44:10:479, 14:44:39:693, 1.1563, 29.2138, 1, 150, 5.17262
4044693171999964596, distinguished, 14:44:11:059, 14:45:12:002, 20.7056, 60.9433, 0, 100, 2.08632
4052127404602480172, tropical.a@c8b43a65-5fd7-4164-ba69-58f61e9255a4, 14:44:17:508, 14:44:46:763, 0.576186, 29.2556, 0,  - , 8.56515
4057832736465146050, much%4:02:06::, 14:44:28:260, 14:45:12:002, 3.59919, 43.7421, 1,  - , 4.74361
