TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1994244081237582837, and, 14:22:19:428, 14:23:17:199, 6.0732, 57.7705, 0, 19800, 10.7035
1999996971155178342, squeeze%2:41:01::, 14:22:58:595, 14:23:17:199, 5.39467, 18.6036, 1,  - , 4.09565
2032780538314490410, this.p@c4858a49-72d6-4dc7-b303-955cbb527fee, 14:22:18:887, 14:23:17:199, 23.0157, 58.3122, 0,  - , 18.7933
2039579538807236167, 5.000000, 14:23:00:954, 14:23:05:798, 4.61038, 4.84385, 1,  - , 3.1891
2073653809159465215, Dmu@27755dfe-787f-4827-a1c3-848167739821, 14:22:30:436, 14:23:17:199, 8.29882, 46.7624, 0,  - , 5.06316
2100878958826593496, limbs, 14:22:19:428, 14:23:17:199, 9.89008, 57.7705, 0, 900, 2.03798
2118405488796988307, hydraulic, 14:22:19:428, 14:23:11:877, 3.24863, 52.4485, 1, 300, 6.70392
2135772026268168290, pressure%1:09:00::, 14:22:58:343, 14:23:17:199, 5.38434, 18.8559, 1,  - , 4.09426
2143328716067287992, adj, 14:22:59:310, 14:23:17:199, 5.13768, 17.8885, 1,  - , 5.62819
2156967644893522867, nearly%4:02:00::, 14:22:18:999, 14:22:57:891, 1.71791, 38.8915, 1,  - , 58.4102
2223395909219981548, Os@7b3a827a-2152-4521-a2a0-47b762ca110a, 14:22:30:436, 14:23:17:199, 7.67187, 46.7624, 0,  - , 5.44538
2263783472620955547, 1.000000, 14:22:20:329, 14:22:56:141, 3.67572, 35.8116, 1,  - , 5.11689
2264428418476282409, to_the_highest_degree, 14:22:20:443, 14:22:57:422, 1.24078, 36.979, 1,  - , 7.49048
2281614486744798108, however%4:02:01::, 14:22:18:999, 14:23:17:199, 6.20458, 58.1999, 1,  - , 5.53789
2327303369434132427, move, 14:22:20:443, 14:22:26:145, 3.4056, 5.70207, 1, 600, 1.26602
2330216863870639693, _subj, 14:22:57:422, 14:23:17:199, 5.22082, 19.7772, 1,  - , 2.85494
2383728019609191491, insects, 14:22:30:299, 14:22:30:436, 3.40103, 0.137652, 0, 3300, 0.000640567
