TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2627470267415979986, coloration, 14:44:13:262, 14:44:17:508, 0.821947, 4.24531, 1, 100, 4.75123
2635402030244951882, distantly, 14:44:11:059, 14:44:43:810, 7.41042, 32.7516, 1, 100, 1.41883
2744109291340121165, belonging.v@ee8bc534-6ea1-4c90-ba5e-3ec657e2e139, 14:44:42:626, 14:44:43:810, 9.12841, 1.18392, 0,  - , 5.24002
2764295276851076084, stores, 14:44:11:706, 14:44:43:810, 12.054, 32.1041, 0, 50, 0.335093
2830786168631150483, their.p@feb1ca7a-3ac7-4838-bb94-54335d76f93a, 14:44:15:456, 14:44:38:150, 1.67536, 22.6945, 0,  - , 3.0017
2860607146532138253, world, 14:44:10:243, 14:44:38:344, 1.75524, 28.1003, 1, 250, 43.0031
2903225954505511756, early, 14:44:13:965, 14:44:18:157, 0.836593, 4.192, 1, 100, 0.00104697
3007531489510329056, arthropods, 14:44:10:026, 14:44:38:991, 1.3438, 28.9655, 0, 200, 2.0043
3019593057155481529, rapidly, 14:44:11:059, 14:44:15:579, 3.61176, 4.52052, 1, 100, 3.41847
3037490115354289999, hydraulic%3:01:01::, 14:44:17:508, 14:44:43:810, 8.18697, 26.3024, 1,  - , 8.73548
3048198986792437211, bigger.a-c@90f945a5-9836-4d4d-bf66-185549f0aa9a, 14:44:17:664, 14:44:41:924, 0.81056, 24.2594, 0,  - , 7.33459
3056013185329419940, however%4:02:04::, 14:44:09:599, 14:44:15:205, 0.956793, 5.60595, 1,  - , 7.89293
3064886169009711921, cicadellinae, 14:44:18:834, 14:44:38:344, 4.52932, 19.5097, 0, 50, 0.00137594
3071844246063647482, the@3500546d-187e-40fa-91f5-9e9432f4751d, 14:44:16:730, 14:44:40:403, 1.01845, 23.6723, 0,  - , 11.6219
3085858389956709008, LEFT-WALL@sentence@62edac73-a9a1-4c26-8607-39deabd60632_parse_0, 14:44:15:816, 14:44:43:810, 19.3535, 27.9946, 0,  - , 14.2536
