TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.4013e-45
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
5534026884831961884, 6.000000, 14:18:02:673, 14:18:56:877, 5.87334, 54.2041, 0,  - , 6.19549
5535753375512344770, notwithstanding, 14:18:12:535, 14:18:12:535, 2.78951, 0, 1,  - , 16.8186
5598442610875900423, anisoptera@980b0ff7-7149-4154-a105-fbd424b86154, 14:18:05:806, 14:18:56:223, 1.7475, 50.4175, 0,  - , 14.2678
5639356509842097046, Xd, 14:18:12:323, 14:18:56:877, 6.29436, 44.5539, 0,  - , 4.10519
5657816136855234139, present, 14:18:12:688, 14:18:46:220, 4.15622, 33.5324, 0,  - , 7.34345
5658842887836613931, dichlorvos, 14:18:46:220, 14:18:46:497, 4.44856, 0.276518, 1,  - , 4.25735
5670251610483454887, almost, 14:18:02:571, 14:18:02:571, 3.13762, 0, 1, 300, 2.0004
5672116426128309765, are, 14:17:59:821, 14:18:56:877, 6.53619, 57.0558, 1, 18300, 12.0263
5674374606907317593, _modal, 14:18:43:901, 14:18:56:877, 5.2085, 12.9764, 1,  - , 2.76475
5715462269200270459, do%2:36:01::, 14:17:59:355, 14:18:00:744, 1.35379, 1.38923, 1,  - , 5.85215
5749114103669259198, be, 14:18:00:628, 14:18:13:789, 0.803808, 13.1609, 1, 1200, 2.5955
5751682984210651880, perform%2:36:00::, 14:17:59:355, 14:18:00:744, 1.35217, 1.38923, 1,  - , 5.85239
5794010615129695125, dinoseb, 14:18:44:389, 14:18:53:049, 4.68909, 8.66, 1,  - , 4.25707
5844728812518997438, in.r@6ace32f1-983c-4596-93af-6393138a5a93, 14:18:10:515, 14:18:56:877, 7.80225, 46.3615, 0,  - , 8.31579
5856840807079445688, coif%2:29:00::, 14:17:59:355, 14:18:00:744, 1.39801, 1.38923, 1,  - , 6.35377
