TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.59946e-37
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1.4013e-45
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
5209374188192178858, Xc, 14:26:38:494, 14:27:35:478, 6.32227, 56.9839, 0,  - , 7.79041
5210753604377866491, today@a32fb67c-07d0-4552-9c8e-87df2a278b3d, 14:27:15:727, 14:27:35:478, 6.16867, 19.7506, 1,  - , 5.37011
5215434944242952233, withal, 14:26:40:095, 14:26:51:468, 2.71136, 11.3733, 1,  - , 36.8108
5261061828593617244, verb, 14:26:38:380, 14:27:35:478, 7.10144, 57.0979, 1,  - , 8.46245
5309428107461839406, 11.000000, 14:26:38:494, 14:26:38:722, 3.69139, 0.228518, 0,  - , 4.45448
5368562493834387375, hydraulic%3:01:00::, 14:26:42:680, 14:27:35:478, 10.1067, 52.7979, 1,  - , 21.7974
5371895545951772000, E, 14:26:38:380, 14:27:35:478, 6.07666, 57.0979, 0,  - , 4.45793
5387046262912643427, LEFT-WALL@sentence@30e506c2-4933-4b14-bf73-fea0386696cb_parse_0, 14:27:18:214, 14:27:19:803, 4.47789, 1.58812, 1,  - , 4.40413
5437117370447710558, (, 14:26:39:069, 14:26:51:041, 1.94256, 11.9719, 0, 900, 0.00890181
5440245982896140075, LEFT-WALL@sentence@de27065d-7e37-4ae3-983d-7b4d3da99a29_parse_0, 14:26:42:680, 14:27:25:030, 4.67777, 42.3505, 0,  - , 16.859
5451193632837150414, species.p@12ed59ae-9cb9-4d55-85a2-09cdc82b8fc1, 14:26:43:710, 14:27:15:727, 3.81637, 32.0177, 0,  - , 10.5055
5534026884831961884, 6.000000, 14:26:38:494, 14:27:35:478, 5.40817, 56.9839, 0,  - , 2.79682
5535753375512344770, notwithstanding, 14:26:40:095, 14:26:40:678, 0.466398, 0.583001, 1,  - , 33.3148
5639356509842097046, Xd, 14:26:38:380, 14:27:35:478, 6.3155, 57.0979, 0,  - , 4.12582
5657816136855234139, present, 14:26:51:360, 14:27:35:478, 5.11116, 44.1174, 0,  - , 8.00177
5669538822784378741, group, 14:26:39:412, 14:26:41:277, 0.177604, 1.8649, 1, 2100, 0.255571
5670251610483454887, almost, 14:26:38:150, 14:26:51:468, 0.583286, 13.3185, 1, 300, 31.5055
5672116426128309765, are, 14:26:38:266, 14:27:05:839, 4.0859, 27.573, 1, 18300, 26.1863
5674374606907317593, _modal, 14:26:38:380, 14:27:34:137, 4.5558, 55.7566, 0,  - , 2.12123
5749114103669259198, be, 14:26:39:069, 14:26:49:625, 3.19569, 10.5562, 1, 1200, 1.50976
5866536639269215574, belonging, 14:26:39:412, 14:26:41:030, 0.481007, 1.6188, 1, 600, 0.00614145
5876509994937931249, nevertheless, 14:26:40:209, 14:26:40:678, 0.485312, 0.469144, 1,  - , 36.8136
5886864223405892622, yet%4:02:06::, 14:26:37:721, 14:27:18:214, 2.44769, 40.4934, 1,  - , 49.8575
5921117367588383240, LEFT-WALL@sentence@59147f4b-953b-4471-b80f-9edcf1a55098_parse_0, 14:26:42:554, 14:27:25:770, 4.78516, 43.2162, 0,  - , 16.6923
5953712178860764831, often, 14:26:38:494, 14:26:51:228, 3.57337, 12.7339, 1, 1500, 34.7594
6024768951085688936, _obj, 14:26:38:380, 14:27:18:692, 4.21912, 40.3121, 1,  - , 4.12115
6032309770006805864, most@9b41b4bb-d84a-4846-bb44-f5f579ec0467, 14:27:00:428, 14:27:31:779, 1.42438, 31.3507, 0,  - , 5.00753
6087008949218072492, do.v@7f666d7b-302d-4a6c-a4c2-262ddfa93ac8, 14:26:37:721, 14:27:35:478, 27.153, 57.7568, 0,  - , 39.6013
6132668435154942736, than.e@ad507c9f-cb26-4808-acd4-4730f8f5f9e2, 14:26:51:041, 14:27:35:478, 5.49828, 44.4367, 0,  - , 7.34161
6136692258832974595, limbs.n@a852037e-53ef-4405-91c8-42c4ca26cd24, 14:27:06:295, 14:27:35:478, 8.03518, 29.1826, 0,  - , 5.31645
6146724973830492705, temperate.a@443bdcf1-93ee-41d7-840b-3468f0d51125, 14:27:18:214, 14:27:35:478, 5.353, 17.2634, 1,  - , 3.2769
6146801735994868492, them@d2a27c46-b14d-432e-84e5-445658a46d1b, 14:26:43:337, 14:27:24:800, 3.06041, 41.4634, 0,  - , 11.8396
6169670500756602088, have.v@e3c55c1e-bbca-45a2-a46e-3158f9ed926c, 14:26:51:360, 14:27:01:026, 3.72498, 9.66523, 0,  - , 20.151
6184872460406546124, alternatively%4:02:00::, 14:26:43:710, 14:27:35:478, 5.24781, 51.7683, 1,  - , 16.0354
6197887921061223266, today%1:28:01::, 14:27:17:257, 14:27:17:977, 4.35164, 0.719772, 1,  - , 5.05486
6209094282639916959, Wd@e166a7bd-9a0e-4447-8a63-4a7a7e473f6c, 14:26:38:380, 14:27:35:478, 7.75111, 57.0979, 0,  - , 5.6266
6233005954503164025, centipedes.n@a4954a0e-18b5-47cf-9246-441d7edc8a0a, 14:27:01:026, 14:27:02:751, 2.6311, 1.72528, 0,  - , 5.61383
6300604344193578467, from, 14:26:39:069, 14:27:02:473, 0.786767, 23.4032, 0, 1800, 3.26034
6316135748295456921, still%4:02:04::, 14:26:37:721, 14:27:35:478, 5.41858, 57.7568, 1,  - , 49.3575
6341232788339740924, Xp@b262c2c5-8da4-4389-a676-85ce5ccdf07d, 14:26:38:380, 14:27:35:478, 7.93765, 57.0979, 0,  - , 5.59665
6360386862120740025, sentence@e1a0b108-40d4-4a30-8115-c8a2ca5fa6e5_parse_0, 14:26:38:266, 14:27:35:478, 33.8175, 57.2119, 0,  - , 24.1365
6361172990434143106, this, 14:26:37:512, 14:27:35:478, 16.7959, 57.9656, 0, 600, 66.2266
6393928184937095767, no%4:02:00::, 14:26:50:559, 14:27:35:478, 4.93821, 44.9189, 1,  - , 8.10784
6433147175016583625, aside%4:02:03::, 14:26:44:693, 14:27:17:510, 2.91977, 32.8169, 1,  - , 10.3341
6456629084760903755, ,@d6939b25-852b-4766-9fd8-f74e6932fe7e, 14:26:55:273, 14:27:16:825, 4.22508, 21.5519, 0,  - , 5.72303
6486971151651487583, LEFT-WALL@sentence@e1a0b108-40d4-4a30-8115-c8a2ca5fa6e5_parse_0, 14:26:37:615, 14:27:35:478, 21.4791, 57.8632, 0,  - , 78.7447
6503884044368607255, spiders, 14:26:38:041, 14:27:10:800, 3.33766, 32.7589, 1, 2100, 89.0207
6503885403807224196, ,@c765a0aa-fd76-43ed-9500-d32bada65c2b, 14:26:55:273, 14:27:16:825, 4.22593, 21.5519, 0,  - , 6.3897
6507096525837715705, uncountable, 14:26:38:494, 14:27:35:478, 4.85801, 56.9839, 0,  - , 2.12515
6548136683863014639, LEFT-WALL@sentence@2c64f6b4-184b-43da-871a-421fb3372544_parse_0, 14:26:42:680, 14:27:35:478, 5.20654, 52.7979, 0,  - , 5.0051
6578865905684933279, however%4:02:02::, 14:26:37:723, 14:27:30:979, 4.48446, 53.2553, 1,  - , 17.8617
6587638599873654166, Dmu@f8315229-8af0-4ce4-bffa-e5cf8b83a3de, 14:26:38:380, 14:27:35:478, 7.0362, 57.0979, 0,  - , 6.17956
6619504982078736790, unlike%3:00:02::, 14:26:43:710, 14:27:35:478, 8.62339, 51.7683, 1,  - , 13.6381
6635932897835739218, ###LEFT-WALL###, 14:26:37:512, 14:27:35:478, 6.98614, 57.9656, 1, 44100, 47.1135
6646620386361878585, LEFT-WALL@sentence@26581efc-58f9-4d85-a09d-e79304c729e3_parse_0, 14:27:17:742, 14:27:21:161, 4.51534, 3.41922, 1,  - , 4.07053
6647950244740594658, by@89e38cb8-2670-4ee0-be3c-2bdab6b8f019, 14:26:44:693, 14:27:33:582, 1.29265, 48.8888, 0,  - , 12.0916
6658281533640549717, cockroaches, 14:26:38:494, 14:27:35:478, 4.95539, 56.9839, 0, 900, 2.34842
6671847877643152751, hyp, 14:26:38:494, 14:27:19:356, 4.43417, 40.8619, 0,  - , 2.12131
6684140986890114208, $word-inst, 14:26:38:266, 14:27:29:372, 4.82001, 51.1063, 1,  - , 1.87278
6707651594224384023, instead, 14:26:38:041, 14:27:35:478, 37.2617, 57.4368, 1, 300, 14.1893
6735085937030503303, anisoptera, 14:26:38:266, 14:27:30:979, 1.56256, 52.7125, 0, 900, 2.93225
